Id,Mohafaza,Caza,City,Date,relig1,relig2,relig3,relig4,relig5,relig6,relig7,relig8,relig9,relig10,relig11,relig12,sectsj1,sectsj2,sectsj3,sectsj4,sectsj5,sectsj6,sectsj7,sectsj8,sectarian1,sectarian2,sectarian3,sectarian4,sectarian5,polfriends,mcp1,mcp2,mcp3,mcp4,mcp5,mcp6,mcp7,mcp8,mcp9,mcp10,mcp11,polinterest,conservsoc,conservecon,conservpol,lebpol,intlnews,nationews,localnews,govnews,commnews,econnews,intlaffnews,menanews,entnews,newspaper,radio,tv,socmedia,webapp,news1,news2,news3,news4,newsother,radio1,radio2,radio3,radio4,radioother,tv1,tv2,tv3,tv4,tv5,tv6,tv7,tv8,tvother,webapp1,webapp2,webapp3,webapp4,webappother,smartphone,cellphone,desktopcomp,laptop,tablet,mobileint,internetuse,facebook,twitter,instagram,socmediaother,socmediamost,postfreq,fbfriendspol,twitterpol,fbfriendssect,twittersect,somediapolitical,socmediarelig,socpolmod,Prmt,Tweet1_order,Tweet1_1,Tweet1_2,Tweet1_3,Tweet2_order,Tweet2_1,Tweet2_2,Tweet2_3,Tweet3_order,Tweet3_1,Tweet3_2,Tweet3_3,Tweet4_order,Tweet4_1,Tweet4_2,Tweet4_3,Tweet5_order,Tweet5_1,Tweet5_2,Tweet5_3,Tweet6_order,Tweet6_1,Tweet6_2,Tweet6_3,Tweet7_order,Tweet7_1,Tweet7_2,Tweet7_3,Tweet8_order,Tweet8_1,Tweet8_2,Tweet8_3,sex,Age,Sect,EdLvl,HHIncome,Job,JobDes,NoJob
126,2,4,6,11/13/17,5,4,2,4,2,4,4,2,5,1,4,2,2,2,4,2,5,4,4,4,5,2,4,4,4,3,4,4,4,4,2,4,5,4,4,4,4,4,4,1,3,3,4,2,1,1,1,4,4,4,1,4,4,1,2,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,1,2,2,2,1,1,1,NA,NA,NA,1,2,3,6,2,5,2,2,2,5,7,6,6,1,4,11,11,8,6,11,11,7,2,4,2,1,8,11,11,7,1,11,11,6,5,6,6,1,3,11,11,7,2,41,1,5,4,1,37,6
127,2,4,8,11/13/17,5,4,2,4,4,4,4,2,4,1,3,5,2,3,4,3,4,2,2,2,4,3,4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,2,3,3,4,3,3,3,3,4,4,4,1,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,1,2,1,2,1,1,1,NA,NA,NA,1,2,3,6,2,5,2,2,2,2,2,5,5,1,3,11,10,1,6,11,11,1,1,6,6,6,7,9,8,1,8,11,9,3,5,8,6,1,4,10,8,1,1,18,9,5,4,1,49,6
128,2,4,8,11/13/17,5,4,2,4,4,4,3,2,4,1,3,4,3,3,3,3,3,4,4,4,4,3,3,4,4,3,5,4,5,4,2,4,4,4,4,4,4,3,4,2,3,3,3,2,1,2,2,3,3,3,1,4,2,1,3,2,15,NA,NA,NA,1,1,7,NA,NA,1,2,3,5,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,2,3,6,2,5,2,2,2,3,2,5,5,1,6,11,9,3,5,9,7,1,4,6,5,1,1,11,9,5,8,11,10,5,7,7,7,1,3,11,11,2,2,23,9,3,3,1,20,6
129,2,4,8,11/13/17,5,4,2,4,4,4,4,2,4,1,4,4,2,2,4,2,4,2,2,2,4,3,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,3,4,2,3,3,3,2,2,2,3,3,3,3,1,4,2,1,4,4,15,NA,NA,NA,1,1,3,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,1,2,1,2,1,1,1,3,NA,NA,1,2,3,6,2,5,2,2,2,1,3,6,6,1,5,10,7,2,6,9,8,1,8,6,6,1,4,6,6,1,7,11,11,1,2,6,6,1,1,11,9,3,2,20,9,5,4,1,5,6
130,2,4,6,11/13/17,5,5,1,5,5,4,5,2,5,1,4,1,1,1,5,2,5,4,2,2,5,2,5,4,5,3,5,5,5,4,4,5,4,5,5,4,5,4,4,1,4,3,3,2,1,1,1,1,4,3,3,4,2,3,1,2,15,NA,NA,NA,1,6,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,9,10,12,NA,1,1,2,1,1,1,1,1,1,2,3,NA,1,1,3,3,2,2,1,1,1,5,1,2,2,2,2,NA,NA,NA,8,3,3,2,3,9,9,9,5,2,2,2,4,10,10,10,6,8,7,9,7,9,9,9,1,7,1,4,5,1,3,6
131,2,4,6,11/13/17,5,5,2,5,1,4,1,2,4,2,2,3,2,1,5,2,5,2,2,2,5,2,2,2,2,3,5,2,5,5,1,5,2,5,5,5,5,1,4,1,1,2,1,1,1,1,1,1,1,1,2,4,2,1,1,1,15,NA,NA,NA,1,6,NA,NA,NA,1,13,NA,NA,NA,NA,NA,NA,NA,3,12,NA,NA,NA,1,1,2,2,1,1,1,1,1,2,3,NA,1,1,3,3,2,2,1,2,2,1,1,2,2,2,4,2,2,2,7,2,2,2,2,10,10,10,6,3,2,2,3,10,10,10,8,10,10,9,5,10,9,9,2,35,2,5,5,1,49,6
132,2,4,6,11/13/17,5,5,1,5,1,2,2,4,4,1,2,3,2,1,5,1,5,4,2,2,5,2,2,5,2,3,5,5,4,5,1,5,5,5,5,5,5,3,1,1,4,3,3,2,1,2,1,1,3,3,4,4,4,1,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,1,1,3,NA,NA,1,5,3,6,2,5,2,2,2,5,1,3,3,2,5,8,9,2,7,NA,NA,1,8,10,10,9,4,2,2,2,6,10,10,7,3,10,10,10,2,10,8,7,2,37,1,2,5,1,44,6
133,2,4,6,11/13/17,5,2,2,5,2,2,4,4,4,1,5,4,2,3,5,5,2,5,3,3,5,5,5,4,5,3,5,5,5,5,1,4,5,4,5,4,5,1,2,2,4,3,1,1,1,1,1,1,1,1,2,4,4,1,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,1,2,1,1,1,NA,NA,NA,1,5,4,6,2,5,2,2,2,3,6,2,2,2,2,9,9,2,3,NA,NA,NA,1,9,9,2,8,2,2,2,5,NA,NA,NA,4,9,9,2,7,7,7,2,2,31,1,3,4,1,44,6
134,2,4,6,11/13/17,5,5,2,5,5,5,5,1,5,1,5,3,4,4,4,5,2,5,4,4,5,4,5,5,5,3,5,4,5,4,1,5,4,5,5,4,5,4,4,1,3,2,3,3,2,3,3,3,3,3,2,4,4,2,2,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,1,1,NA,NA,NA,1,5,3,6,2,5,2,2,2,2,8,NA,NA,NA,3,4,4,2,6,2,2,2,7,10,10,10,5,2,2,2,4,9,9,7,2,9,10,7,1,2,3,3,1,37,1,3,5,1,46,6
135,2,4,6,11/13/17,5,5,2,5,5,5,4,1,5,1,5,4,2,2,5,2,5,4,4,4,5,5,5,5,5,3,5,5,5,5,1,5,5,5,5,5,5,2,4,1,4,3,2,2,2,2,2,2,2,2,2,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,4,NA,NA,NA,7,NA,NA,NA,8,9,9,2,2,NA,NA,NA,1,9,9,2,5,9,10,2,6,9,9,2,1,47,1,2,4,2,2,2
136,2,4,6,11/13/17,5,5,1,5,2,4,4,2,4,1,4,2,2,3,2,5,2,4,4,4,5,5,5,5,5,3,2,2,2,3,4,2,2,2,5,2,5,1,4,1,4,3,2,1,1,1,2,2,2,2,3,4,4,1,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,2,2,2,4,NA,NA,NA,1,2,3,2,2,10,10,2,8,2,2,2,7,9,9,2,3,9,9,2,5,10,9,2,1,37,3,2,3,1,39,6
137,2,7,13,11/10/17,5,5,1,5,2,4,4,2,4,2,4,4,2,2,5,2,5,4,4,4,5,3,4,4,4,3,4,4,4,5,2,4,4,4,4,4,4,3,4,2,4,4,2,2,1,1,2,1,2,1,2,4,4,2,1,2,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,1,1,2,2,1,2,1,NA,NA,NA,1,2,3,6,1,5,1,1,2,3,5,11,11,11,2,11,11,11,6,11,11,11,3,NA,NA,NA,4,1,1,1,8,11,11,11,1,11,11,11,7,NA,NA,NA,1,23,1,3,2,1,41,6
138,2,4,7,11/13/17,5,4,2,4,2,4,4,1,5,1,4,2,3,3,3,NA,NA,3,3,3,5,5,5,5,5,1,4,4,4,5,2,4,4,4,4,4,5,2,5,3,3,1,1,1,1,1,1,1,1,1,3,2,2,1,4,2,2,7,NA,NA,1,2,6,NA,NA,1,6,13,NA,NA,NA,NA,NA,NA,3,13,NA,NA,NA,6,1,1,2,2,2,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,6,8,7,3,5,1,1,1,8,11,11,3,4,1,1,3,1,10,10,2,7,11,11,1,2,10,10,3,2,31,8,3,4,1,20,6
139,2,4,7,11/13/17,5,4,2,4,3,4,4,2,4,1,4,2,NA,2,4,3,4,3,5,3,5,5,5,5,5,4,4,3,4,5,4,4,4,4,4,3,5,2,4,3,3,1,2,2,2,2,3,3,3,2,3,4,4,2,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,8,13,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,1,1,2,1,2,2,1,2,1,NA,NA,NA,1,2,1,6,1,5,2,1,1,2,6,1,1,1,3,10,10,6,5,1,1,1,2,10,10,9,4,9,9,4,7,9,8,4,8,7,7,4,1,8,6,4,1,16,8,5,3,1,3,6
140,2,4,7,11/13/17,4,3,3,3,4,3,3,3,3,1,3,4,1,1,5,1,5,1,4,1,3,3,3,3,2,3,4,2,4,4,2,4,2,3,4,4,4,1,3,3,3,1,1,1,1,1,2,2,1,1,2,2,3,1,2,2,2,7,NA,NA,1,5,NA,NA,NA,1,5,13,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,1,1,2,1,2,2,1,1,1,NA,NA,NA,1,2,3,6,2,5,2,2,1,5,7,1,1,1,6,7,6,3,5,2,2,1,1,10,10,9,2,5,4,2,8,10,10,10,4,10,10,7,3,10,10,10,2,21,8,3,4,1,3,6
141,2,4,7,11/13/17,4,4,2,4,3,4,4,2,4,1,4,3,2,2,4,3,4,1,4,1,5,5,5,4,5,1,4,4,4,5,3,4,4,4,4,4,4,2,4,2,3,1,2,2,2,2,2,3,3,2,1,4,4,2,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,8,12,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,1,1,2,1,2,2,1,1,1,NA,NA,NA,1,3,3,6,1,5,2,2,1,5,3,3,2,1,2,5,4,4,8,2,2,1,5,10,10,8,1,8,8,8,7,8,9,6,6,6,7,4,4,6,4,5,2,27,8,2,4,1,28,6
142,2,4,7,11/13/17,5,4,1,5,3,5,5,1,5,1,5,3,1,1,4,2,5,3,3,3,5,5,5,5,5,1,4,4,4,5,3,4,4,4,4,4,5,1,4,2,3,1,1,1,1,1,1,1,1,1,3,1,1,1,4,4,2,NA,NA,NA,1,2,8,NA,NA,1,6,13,NA,NA,NA,NA,NA,NA,3,14,NA,NA,NA,1,1,2,2,2,2,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,1,1,1,1,5,6,1,2,1,2,1,7,10,10,1,5,7,8,1,8,7,7,1,4,7,8,1,3,8,7,1,2,34,8,3,4,1,3,6
143,2,4,8,11/13/17,5,3,2,4,4,3,3,3,3,1,3,4,1,1,5,2,4,1,1,1,4,4,5,5,5,1,4,4,4,5,2,4,4,4,4,4,4,2,4,2,NA,3,2,1,1,1,2,4,2,2,1,4,3,1,2,3,15,NA,NA,NA,1,5,8,NA,NA,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,1,1,2,2,2,2,1,1,1,NA,NA,NA,1,3,3,6,2,5,2,2,2,4,6,4,4,2,1,5,4,2,2,4,4,2,5,9,8,4,7,5,4,2,8,8,7,3,3,9,9,3,4,8,8,3,2,12,9,3,3,1,3,6
144,2,4,6,11/14/17,5,4,2,4,2,4,4,2,4,1,4,2,4,4,3,4,4,4,4,4,5,3,5,5,4,3,4,4,4,5,2,4,4,4,5,4,5,2,4,2,3,3,2,2,1,1,2,3,3,2,3,3,2,1,4,4,7,NA,NA,NA,1,8,NA,NA,NA,1,2,10,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,3,1,5,8,7,1,8,5,4,2,3,10,10,2,6,6,6,1,2,9,10,2,7,7,7,1,1,9,9,2,2,36,7,3,3,1,3,6
145,2,5,9,11/9/17,5,4,1,4,4,3,4,2,4,1,4,2,2,3,4,3,4,2,2,2,5,4,5,5,5,1,4,2,4,5,2,4,2,3,4,4,5,2,4,4,3,4,2,1,2,2,2,3,2,2,2,4,3,1,2,2,15,NA,NA,NA,1,4,NA,NA,NA,1,1,2,5,NA,NA,NA,NA,NA,1,2,12,NA,NA,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,2,3,6,2,5,2,2,2,4,1,9,8,7,2,10,10,10,4,8,8,8,3,10,10,10,5,6,6,5,6,10,10,10,7,10,10,10,8,10,10,10,2,23,9,5,5,1,28,6
146,2,5,9,11/10/17,4,2,4,3,3,2,2,5,2,3,1,5,1,1,5,1,5,1,1,1,2,2,2,2,2,2,4,2,4,5,2,4,2,3,5,4,5,1,1,4,3,1,1,1,1,1,1,1,2,2,3,4,2,1,1,1,15,NA,NA,NA,1,5,8,NA,NA,1,2,5,13,NA,NA,NA,NA,NA,3,12,13,NA,NA,9,1,2,1,1,1,1,1,1,4,NA,NA,1,1,2,6,2,5,2,2,2,2,4,2,2,2,3,11,11,7,8,1,1,1,2,10,10,7,5,10,10,5,6,11,11,10,1,11,11,11,7,10,10,11,2,27,9,5,5,1,3,6
147,2,5,9,11/11/17,5,5,1,5,3,4,4,2,4,1,4,3,2,2,5,2,4,2,2,2,5,2,2,4,4,3,4,3,4,4,2,4,4,4,4,4,4,4,3,1,3,3,3,3,1,2,2,4,3,3,3,4,2,2,4,4,15,NA,NA,NA,1,1,7,NA,NA,1,1,2,4,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,5,3,6,2,5,2,2,2,2,3,6,6,6,7,6,6,6,8,6,6,6,4,6,6,6,1,6,6,6,5,6,6,6,2,6,6,6,6,6,6,6,1,23,9,3,3,1,40,6
148,2,5,9,11/11/17,5,4,2,4,3,4,4,2,4,2,4,4,3,3,3,4,4,3,3,3,4,2,4,4,3,3,4,4,4,4,2,4,4,4,4,4,4,3,4,3,3,3,3,2,1,1,2,1,2,2,1,4,4,1,2,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,NA,NA,1,5,3,6,2,5,2,2,2,3,2,4,4,5,7,5,5,5,3,5,5,4,6,5,5,4,4,5,5,4,1,5,4,4,5,5,5,5,8,5,5,4,2,12,9,5,3,1,20,6
149,2,5,9,11/11/17,5,4,2,4,4,4,4,2,4,1,4,4,2,2,5,3,4,2,2,2,4,3,3,4,4,3,5,4,4,4,2,5,5,4,4,4,4,4,4,2,3,3,3,2,1,1,2,3,3,3,1,4,2,1,2,4,15,NA,NA,NA,1,1,3,7,NA,1,1,2,3,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,1,2,1,2,1,1,1,2,NA,NA,1,2,3,3,2,2,2,2,2,1,6,5,6,3,8,4,3,3,5,5,3,1,1,3,4,1,2,4,4,5,4,4,5,3,3,5,2,1,7,4,5,3,2,22,2,5,4,1,17,6
150,2,5,9,11/11/17,5,4,2,4,4,4,4,2,4,1,4,4,2,2,4,2,4,4,4,4,4,3,4,4,4,3,4,4,5,4,2,4,4,4,4,4,4,2,4,1,3,3,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,7,11,NA,1,1,3,NA,NA,1,1,3,5,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,1,1,1,2,1,2,1,2,NA,NA,2,2,4,3,3,2,1,1,1,5,2,5,4,2,6,7,6,1,3,6,5,2,1,2,2,3,8,3,3,2,7,7,6,4,4,8,5,3,5,6,5,1,2,23,1,3,3,1,12,6
151,2,5,9,11/11/17,5,5,1,5,3,5,5,1,5,1,5,3,1,2,4,2,4,2,2,2,4,2,3,4,4,3,4,4,4,4,2,4,4,4,4,4,4,3,4,2,3,3,2,2,1,2,2,2,2,2,1,4,2,1,2,2,15,NA,NA,NA,1,1,NA,NA,NA,1,2,3,5,NA,NA,NA,NA,NA,1,2,6,NA,NA,1,1,1,1,1,2,1,1,1,2,NA,NA,1,1,3,3,2,2,1,1,1,2,2,6,4,3,6,10,9,6,4,11,11,4,1,9,7,5,5,10,9,5,3,11,10,7,7,9,7,5,8,11,11,11,2,34,2,3,6,1,46,6
152,2,5,9,11/13/17,5,4,2,4,4,4,3,2,4,1,3,4,2,2,4,3,4,4,4,4,4,3,3,4,4,3,5,5,4,4,2,4,4,4,4,4,4,1,4,2,3,4,2,1,1,1,1,1,2,2,1,2,2,1,1,2,1,3,6,NA,1,1,7,NA,NA,1,1,2,4,NA,NA,NA,NA,NA,1,1,2,NA,NA,1,1,1,1,1,1,1,1,1,2,NA,NA,2,1,4,3,3,2,1,1,1,3,8,9,8,6,1,3,3,1,3,11,10,9,4,8,7,5,2,6,6,6,6,11,11,8,5,7,6,3,7,11,9,8,2,18,1,5,4,1,6,6
153,2,5,9,11/11/17,4,4,2,4,4,4,4,2,4,3,4,3,4,4,3,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,3,4,3,3,3,3,4,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,9,NA,NA,1,1,NA,NA,NA,1,1,2,3,5,10,11,NA,NA,1,1,2,3,4,1,1,2,1,1,1,1,1,1,2,3,NA,1,2,3,4,2,3,2,2,2,4,7,11,10,1,6,4,4,3,4,5,3,2,8,11,11,9,3,2,4,1,1,9,10,8,5,9,9,8,2,8,10,9,2,20,9,5,5,1,3,6
154,2,8,14,11/11/17,5,5,1,5,2,5,5,1,5,1,5,1,1,1,4,2,3,4,2,2,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,5,5,4,1,3,3,4,3,1,2,2,3,4,3,2,4,3,2,4,4,15,NA,NA,NA,1,4,8,NA,NA,1,1,2,3,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,11,9,1,6,6,3,1,3,4,7,1,8,1,1,1,7,10,10,2,2,11,10,4,5,NA,NA,1,4,11,8,3,1,29,1,3,3,2,2,2
155,2,5,9,11/11/17,2,2,4,2,4,1,2,5,1,4,2,4,2,2,4,3,3,4,4,4,3,3,3,2,2,3,2,3,3,4,4,2,4,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,NA,NA,NA,1,10,NA,NA,NA,1,1,2,3,5,10,11,NA,NA,1,2,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,3,6,2,5,1,2,1,2,7,11,10,2,6,3,1,1,1,10,9,1,3,2,3,1,8,11,7,1,4,3,3,1,2,4,4,1,5,11,11,2,2,23,9,4,4,1,27,6
156,2,5,9,11/11/17,5,5,1,4,4,5,4,1,5,1,5,3,2,2,4,2,4,2,2,2,5,1,5,5,5,3,2,2,2,3,2,2,2,2,3,2,4,2,4,2,2,3,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,3,NA,3,4,4,3,3,3,2,2,2,5,4,4,2,1,7,1,1,1,5,1,1,1,1,8,8,8,6,3,1,1,3,11,11,10,8,10,8,10,2,10,11,7,1,22,9,6,6,1,17,6
158,2,5,9,11/11/17,5,4,2,5,3,4,4,2,4,1,4,3,2,2,4,2,4,2,2,2,5,4,5,5,5,1,2,2,3,3,4,2,2,3,5,3,5,3,4,3,3,3,2,2,1,1,2,3,3,2,3,2,2,1,2,4,7,NA,NA,NA,1,4,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,1,2,1,1,1,3,NA,NA,1,2,1,6,1,5,1,1,1,4,5,9,9,4,6,7,7,7,2,5,5,3,3,11,11,7,4,6,6,6,8,10,11,8,7,10,10,8,1,10,11,9,2,19,9,3,5,1,28,6
159,2,5,9,11/11/17,5,4,2,4,2,4,5,2,5,1,4,1,3,3,2,4,2,5,4,4,5,5,5,5,5,3,2,2,2,3,4,2,2,2,4,2,4,2,4,4,4,4,2,1,1,2,2,3,3,3,1,4,4,1,3,3,15,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,1,1,2,1,1,1,1,1,1,2,3,NA,1,1,4,3,3,3,2,1,3,4,3,6,6,4,4,4,3,NA,2,7,8,3,1,9,9,6,8,NA,NA,NA,5,9,9,4,7,8,8,4,6,10,10,4,1,10,1,5,5,1,26,6
160,2,5,9,11/11/17,4,3,2,4,4,3,4,2,3,2,4,4,5,NA,3,NA,2,4,NA,NA,5,4,5,5,5,1,3,4,4,4,2,4,4,5,4,4,5,3,2,2,NA,3,3,2,2,2,3,4,3,3,1,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,1,1,2,1,1,1,2,3,4,1,1,4,3,2,2,2,2,2,5,6,NA,NA,NA,1,7,7,4,8,1,2,2,4,11,11,5,2,7,5,1,5,8,6,3,3,7,9,4,7,8,6,5,1,7,1,5,5,2,2,3
161,2,21,36,11/11/17,4,3,2,4,5,3,4,3,3,2,3,4,2,2,5,2,4,2,2,2,5,4,5,5,5,1,4,2,4,4,4,4,2,3,4,4,3,2,3,4,3,3,3,2,1,1,2,4,2,3,2,4,4,2,3,3,15,NA,NA,NA,1,10,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,1,1,2,1,2,2,1,1,1,NA,NA,NA,1,3,3,6,2,5,2,2,2,5,5,8,9,2,2,5,5,1,3,6,8,1,1,7,7,1,8,5,3,1,4,10,10,3,6,4,3,2,7,6,7,1,2,25,9,3,3,1,3,6
162,2,21,36,11/11/17,5,3,3,3,4,2,3,4,2,2,3,4,1,1,5,2,4,2,2,2,4,2,5,4,5,3,4,4,4,4,4,4,4,3,4,3,4,2,3,2,3,3,3,2,3,2,4,4,3,4,2,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,1,2,1,1,1,NA,NA,NA,1,5,4,6,3,5,2,2,2,2,4,4,3,1,7,7,8,4,3,5,3,1,8,7,5,3,1,5,3,2,6,8,7,7,2,8,6,2,5,9,7,7,1,25,9,3,3,1,3,6
163,2,8,15,11/10/17,5,4,2,4,2,2,4,4,5,NA,4,5,1,1,5,2,5,1,1,1,5,2,4,4,5,3,5,5,5,4,2,5,5,5,4,4,5,4,2,1,2,3,2,2,1,2,2,2,2,2,2,4,2,1,2,2,15,NA,NA,NA,1,1,5,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,2,2,1,1,1,1,1,NA,NA,NA,1,2,3,6,2,5,1,2,2,1,3,7,5,1,2,1,1,1,6,1,9,1,4,11,11,11,1,3,5,2,5,11,11,11,7,11,11,9,8,10,11,11,1,15,9,5,3,2,2,2
164,2,8,15,11/10/17,5,2,4,2,2,2,2,4,2,2,2,4,1,1,5,2,5,1,1,1,5,2,3,5,5,3,5,4,4,5,2,4,4,4,5,4,4,3,2,2,2,3,3,2,1,1,2,4,4,3,1,4,2,1,2,4,15,NA,NA,NA,1,1,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,1,1,1,1,1,3,NA,NA,1,3,3,6,2,5,1,2,2,4,7,1,1,1,8,10,9,1,2,3,4,1,4,11,11,6,6,2,2,1,5,11,11,9,3,11,11,6,1,11,11,11,2,21,9,4,3,1,42,6
165,2,8,15,11/10/17,5,4,4,2,5,3,2,3,4,3,2,4,1,2,4,2,4,2,2,2,5,2,5,4,5,3,4,2,4,4,2,4,2,5,3,4,4,3,2,1,2,3,3,2,2,2,3,3,3,3,4,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,1,2,1,1,1,1,3,NA,NA,1,3,3,6,2,5,2,2,2,5,6,7,8,3,5,2,3,1,3,8,7,3,1,11,11,8,4,1,4,1,7,11,11,1,8,9,9,9,2,8,7,3,2,3,9,4,3,2,2,1
166,2,8,15,11/10/17,5,5,2,4,3,4,4,1,4,5,3,3,2,2,4,2,4,2,2,2,5,2,4,4,5,1,4,2,4,4,2,4,2,4,4,4,4,1,3,4,1,5,1,1,1,1,1,3,1,2,1,4,4,1,1,1,15,NA,NA,NA,1,10,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,1,10,NA,NA,NA,1,1,2,2,1,2,1,1,1,3,NA,NA,1,2,1,6,2,5,1,1,1,1,8,1,4,3,5,3,4,2,6,11,8,9,7,11,9,8,4,1,3,2,1,10,11,10,2,8,7,5,3,10,10,10,1,1,9,3,5,2,2,1
167,2,8,15,11/10/17,5,5,2,4,4,4,4,2,4,NA,4,4,1,1,5,2,4,2,2,2,5,2,5,5,5,3,4,4,4,4,2,4,5,4,4,5,5,1,4,2,2,5,3,1,3,2,3,2,3,3,1,4,4,1,1,1,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,5,NA,NA,NA,NA,NA,1,9,NA,NA,NA,1,1,2,1,1,1,1,1,1,3,NA,NA,1,1,3,6,2,5,1,1,2,5,3,3,3,3,8,2,3,1,1,4,5,2,6,9,11,9,7,3,3,1,4,11,11,3,5,10,10,11,2,11,9,9,2,7,9,5,3,1,5,6
